plat_id,ingredient_id,quantite,unite
4140,427,,sel
4141,1995,2,tasses
4141,134,1,cuillerée à soupe
4141,2143,3,cuillères à soupe
4141,92,2,blanc
4141,100,0.5,ampoule
4141,521,1,cuillère à café
4141,123,1,cuillère à café
4141,860,1,cuillère à café
4141,489,1,cuillère à café
4141,102,2,conteneurs
4141,638,1,bouquet
4142,3,3,tasses
4142,2036,1,cuillerée à soupe
4142,32,2,cuillères à café
4142,968,0.5,cuillerée à soupe
4142,186,1,cuillère à café
4142,338,1,tasse
4142,31,1,tasse
4142,57,3,
4142,932,1,cuillère à café
4142,866,3,cuillères à soupe
4143,4044,1,tasse
4143,126,1,livre
4143,42,1,petit
4143,68,1,cuillerée à soupe
4143,12,2,cuillères à café
4143,5,,sel
4143,52,1,cuillerée à soupe
4143,543,0.5,tasse
4144,3741,2.5,tasses
4144,4045,1,tasse
4144,12,1.5,cuillères à café
4144,34,0.5,tasse
4144,1425,12,feuilles
4144,410,1.5,tasses
4144,15,0.75,tasse
4144,282,0.25,tasse
4144,175,3,entier
4144,30,0.25,cuillère à café
4144,4046,1.5,cuillères à café
4145,47,3,
4145,107,2,cuillères à soupe
4145,134,2,cuillères à soupe
4145,342,1.5,cuillères à café
4145,111,1,cuillère à café
4145,283,1,cuillère à café
4145,489,1.5,cuillères à café
4145,3431,4,pita
4145,2725,2,tasses
4145,970,1,tasse
4146,99,2,cuillères à soupe
4146,92,2,grand
4146,5,,sel
4146,2588,2,livres
4146,12,3,cuillères à soupe
4146,123,1.5,cuillères à café
4146,521,1.5,cuillères à café
4146,971,1.5,cuillères à soupe
4146,101,5,
4146,140,1.5,cuillères à soupe
4146,2904,2,bœuf
4146,55,4,tasses
4146,3445,2,livres
4147,213,1,entier
4147,15,6,tasses
4147,42,1,moyen
4147,468,2,cuillères à soupe
4147,124,0.5,cuillère à café
4147,4047,3,entier
4147,175,4,entier
4147,142,3,baie
4147,1630,2.5,tasses
4147,468,2,cuillères à soupe
4147,99,3,cuillères à soupe
4147,630,1,grand
4147,607,1,grand
4147,101,2,moyen
4148,634,1.5,
4148,92,1.5,
4148,35,0.75,tasse
4148,100,3,clous de girofle
4148,57,2,
4148,123,1,cuillerée à soupe
4148,521,1.5,cuillères à café
4148,14,1.5,cuillères à café
4148,68,1.5,cuillères à café
4148,32,1.5,cuillères à café
4148,22,1,pincer
4148,112,1,pincer
4148,127,1.5,tasses
4148,134,1,cuillerée à soupe
4149,866,3,cuillères à soupe
4149,38,3,cuillères à soupe
4149,4048,1,cuillerée à soupe
4149,14,0.5,cuillère à café
4150,945,14,onces
4150,136,2,
4150,134,3,cuillères à soupe
4150,92,2,
4150,100,3,clous de girofle
4150,15,2,cuillères à soupe
4150,123,1.5,cuillères à café
4150,112,0.25,cuillère à café
4150,2464,0.25,cuillère à café
4150,1113,4,tasses
4151,592,4,
4151,4017,3,cuillères à soupe
4151,134,2,cuillères à soupe
4151,195,,sel
4152,970,1,tasse
4152,68,0.25,tasse
4152,134,2,cuillères à soupe
4152,140,1,cuillerée à soupe
4152,100,3,clous de girofle
4152,123,1,cuillère à café
4152,521,1,cuillère à café
4152,14,0.5,cuillère à café
4152,22,0.5,cuillère à café
4152,158,0.25,cuillère à café
4152,47,2,livres
4153,1111,1,cuillerée à soupe
4153,3472,2,petit
4153,2420,1,grand
4153,3423,3,tasses
4153,1211,0.75,tasse
4153,394,0.75,tasse
4153,42,0.5,rouge
4153,205,2,cuillères à soupe
4153,68,1,cuillerée à soupe
4153,4032,1,cuillère à café
4153,100,1,clou de girofle
4153,80,,kascher
4153,4049,1,once
4154,483,1.5,tasses
4154,44,0.33333334326744,tasse
4154,43,1.5,tasses
4154,35,0.75,tasse
4154,281,0.5,tasse
4154,394,0.125,tasse
4154,134,0.25,tasse
4154,1338,2,
4154,154,0.5,
4154,3109,1,ail
4154,521,0.5,cuillère à café
4154,14,0.5,cuillère à café
4154,22,0.125,cuillère à café
4154,10,1,cuillère à café
4155,4,1,litre
4155,31,5,cuillères à soupe
4155,1688,8,cardamome
4155,4050,1,
4155,177,8,
4156,3,3.5,tasses
4156,32,2,cuillères à café
4156,360,0.5,tasse
4156,52,0.25,tasse
4156,970,1,tasse
4156,57,3,battu
4156,59,1,cuillerée à soupe
4156,31,1,cuillerée à soupe
4156,14,1.5,cuillères à café
4156,755,1,tasse
4156,35,1,tasse
4156,134,1,cuillerée à soupe
4156,17,2,cuillères à café
4156,275,2,œuf
4156,866,2,cuillères à soupe
4157,282,0.33333334326744,tasse
4157,109,0.33333334326744,tasse
4157,99,0.25,tasse
4157,22,0.25,cuillère à café
4157,47,8,
4157,42,5,petit
4157,857,2,moyen
4157,100,2,clous de girofle
4157,319,12,bambou
4158,15,3,tasses
4158,31,2,tasses
4158,1518,0.25,tasse
4158,69,1.5,tasses
4158,2177,0.66666668653488,tasse
4158,847,0.25,cuillère à café
4158,2370,0.5,cuillère à café
4158,4051,3,gouttes
4158,69,0.75,tasse
4159,15,2,tasses
4159,448,1,tasse
4159,123,1,cuillerée à soupe
4159,19,1,cuillerée à soupe
4159,14,1,cuillère à café
4159,252,0.75,tasse
4159,134,2,cuillères à soupe
4159,99,0.25,tasse
4159,92,3,blanc
4160,4,2,tasses
4160,53,6,cuillères à soupe
4160,31,0.25,tasse
4160,4052,2,gouttes
4160,15,0.25,tasse
4160,31,5,cuillères à soupe
4160,1244,0.25,vanille
4160,4053,0.25,tasse
4160,4054,1,cuillerée à soupe
4161,52,0.5,tasse
4161,282,0.5,tasse
4161,57,2,grand
4161,2023,2,tasses
4161,32,0.25,cuillère à café
4161,124,0.25,cuillère à café
4161,4055,2,cuillères à café
4162,650,1,
4162,277,2,
4162,310,1,
4162,31,2.5,tasses
4162,52,0.5,tasse
4162,57,2,grand
4162,827,2,grand
4162,3,2,cuillères à soupe
4162,30,2,cuillères à soupe
4162,12,1,cuillère à café
4162,23,1,cuillère à café
4163,970,1,récipient
4163,269,1,cuillerée à soupe
4163,652,1,cuillère à café
4163,64,,sel
4163,634,1,
4163,42,1,
4163,35,0.5,tasse
4163,100,2,clous de girofle
4163,93,1,
4163,123,2,cuillères à café
4163,521,1,cuillère à café
4163,14,1,cuillère à café
4163,68,1,cuillère à café
4163,32,1,cuillère à café
4163,216,1,tiret
4163,112,1,pincer
4163,134,1,cuillerée à soupe
4163,127,1,tasse
4163,1679,,huile
4163,3431,2,pita
4163,101,1,tasse
4164,3,2,tasses
4164,14,0.5,cuillère à café
4164,52,1,tasse
4164,31,1.6666667461395,tasses
4164,57,5,
4164,616,1,cuillère à café
4164,864,3,cuillères à soupe
4164,4056,1,cuillère à café
4164,512,2,gouttes
4164,69,1,cuillerée à soupe
4165,2106,2,petit
4165,195,,sel
4165,205,0.25,tasse
4165,42,1,grand
4165,339,1,rouge
4165,100,1,clou de girofle
4165,1878,2,onces
4165,140,2,cuillères à soupe
4165,603,1,cuillère à café
4165,31,0.5,cuillère à café
4165,143,,sol
4165,1765,2,cuillères à soupe
4165,221,2,cuillères à soupe
4166,15,3,tasses
4166,592,1.5,livres
4166,42,1,grand
4166,100,6,clous de girofle
4166,860,1,cuillère à café
4166,14,1,cuillère à café
4166,22,0.25,cuillère à café
4166,1630,2,tasses
4166,43,1,moyen
4166,68,3,cuillères à soupe
4166,35,2,cuillères à soupe
4167,1806,0.5,cuillère à café
4167,12,0.5,cuillère à café
4167,468,0.5,cuillère à café
4167,4057,0.5,cuillère à café
4167,124,0.25,cuillère à café
4167,557,0.25,cuillère à café
4167,52,0.25,tasse
4167,42,1,
4167,100,6,clous de girofle
4167,213,1,entier
4167,974,0.25,tasse
4167,101,1,
4167,136,3,
4167,175,2,entier
4167,23,1,pincer
4167,123,1,pincer
4167,521,1,pincer
4167,5,,sel
4167,15,3.25,tasses
4167,265,1,cube
4167,4058,2.25,tasses
4167,177,0.25,tasse
4167,125,0.25,tasse
4168,970,1,tasse
4168,14,2,cuillères à café
4168,158,2,cuillères à café
4168,2234,1,cuillère à café
4168,4059,0.5,cuillère à café
4168,175,0.5,cuillère à café
4168,860,0.25,cuillère à café
4168,884,2,livres
4168,99,0.75,tasse
4168,42,1,moyen
4168,68,1.5,cuillères à soupe
4168,485,1,bouquet
4168,1235,4,frais
4169,15,1,tasse
4169,2021,1,cuillère à café
4169,3,2,tasses
4169,1446,2,cuillères à soupe
4169,31,1,cuillère à café
4169,134,1,cuillère à café
4169,32,0.5,cuillère à café
4169,14,1,pincer
4169,134,1,cuillerée à soupe
4169,42,1,moyen
4169,770,1,
4169,5,,sel
4169,154,0.5,moyen
4169,866,1,cuillère à café
4169,93,1,grand
4170,15,1,tasse
4170,31,0.5,tasse
4170,99,0.5,tasse
4170,57,2,grand
4170,282,1,cuillerée à soupe
4170,14,2.5,cuillères à café
4170,817,4,tasses
4170,3507,2.25,cuillères à café
4170,93,1,grand
4170,15,1,cuillerée à soupe
4171,55,1.5,tasses
4171,1806,1,cuillerée à soupe
4171,99,3,cuillères à soupe
4171,42,0.5,tasse
4171,126,1,livre
4171,14,1,cuillère à café
4171,22,0.5,cuillère à café
4171,860,0.25,cuillère à café
4171,335,3,tasses
4171,12,1,cuillère à café
4171,174,0.25,cuillère à café
4171,1630,2,tasses
4171,15,1.5,tasses
4171,52,1,cuillerée à soupe
4171,15,1,tasse
4172,4,8,tasses
4172,3274,1.5,tasses
4172,57,2,
4172,2370,3,cuillères à soupe
4172,31,4,tasses
4172,15,2.25,tasses
4172,68,0.25,cuillère à café
4172,563,1,tasse
4172,31,1,cuillerée à soupe
4172,1340,0.33333334326744,tasse
4173,117,6,cuillères à café
4173,335,1,grand
4173,1103,2,cuillères à café
4173,42,0.5,tasse
4173,625,1,
4173,1741,1,
4173,15,0.75,tasse
4173,603,1,cuillerée à soupe
4173,22,1,cuillère à café
4173,1201,1,livre
4173,252,1,tasse
4173,100,2,clous de girofle
4173,468,0.5,cuillère à café
4173,154,1,moyen
4173,35,2,cuillères à café
4174,410,1,cuillère à café
4174,990,4,tasses
4174,302,1,enveloppe
4174,3,5,livres
4174,99,1,cuillère à café
4174,52,2,cuillères à soupe
4175,52,0.5,tasse
4175,410,1,tasse
4175,93,1,grand
4175,30,0.25,cuillère à café
4175,616,0.25,cuillère à café
4175,3,1.75,tasses
4175,186,0.5,cuillère à café
4175,14,0.125,cuillère à café
4175,231,1.5,tasses
4175,282,0.66666668653488,tasse
4175,12,1,cuillère à café
4176,52,0.25,tasse
4176,126,2,livres
4176,14,2,cuillères à café
4176,468,0.5,cuillère à café
4176,12,0.5,cuillère à café
4176,22,0.5,cuillère à café
4176,46,4.5,tasses
4176,743,2,tasses
4176,52,2,cuillères à soupe
4176,543,0.5,tasse
4177,134,3,cuillères à soupe
4177,47,4,
4177,42,4,onces
4177,126,12,onces
4177,100,1,cuillerée à soupe
4177,12,2,cuillères à café
4177,468,1,cuillère à café
4177,14,0.75,cuillère à café
4177,112,0.25,cuillère à café
4177,955,1.5,tasses
4177,46,3,tasses
4177,35,2,cuillères à soupe
4178,2258,8,os
4178,80,,kascher
4178,46,1.5,tasses
4178,17,3,cuillères à soupe
4178,123,3,cuillères à soupe
4178,227,3,cuillères à café
4178,860,3,cuillères à café
4178,12,2,cuillères à café
4178,154,1,
4178,1103,,olive
4178,360,1,cuillerée à soupe
4178,42,0.5,blanc
4178,1261,1,tasse
4178,35,2,cuillères à soupe
4179,134,2,cuillères à soupe
4179,42,1,grand
4179,199,0.5,tasse
4179,14,1,cuillère à café
4179,406,1,tasse
4179,216,1,jalapeño
4179,123,1,cuillère à café
4179,17,0.5,cuillère à café
4179,860,0.5,cuillère à café
4179,22,0.5,cuillère à café
4179,112,0.25,cuillère à café
4179,4060,1,
4179,15,0.5,tasse
4179,57,6,grand
4179,755,2,cuillères à soupe
4179,35,2,cuillères à soupe
4180,134,2,cuillères à soupe
4180,42,1,
4180,567,1,courge butternut
4180,630,1,
4180,165,1,grand
4180,44,2,tiges
4180,136,2,
4180,1252,1,
4180,15,5,tasses
4180,4061,2,cuillères à soupe
4180,3390,1,cuillerée à soupe
4180,64,,sel
4181,354,1,récipient
4181,370,1,grand
4181,238,0.33333334326744,tasse
4181,19,2,cuillères à soupe
4181,31,1,cuillerée à soupe
4181,33,1,cuillère à café
4181,394,8,feuilles
4181,356,1,cuillère à café
4181,303,2,entier
4181,35,0.5,bouquet
4181,166,1,bouquet
4181,100,4,clous de girofle
4181,4062,3,
4181,57,2,
4181,238,0.5,tasse
4181,33,1,cuillerée à soupe
4181,814,1,cuillerée à soupe
4181,123,1,cuillerée à soupe
4181,14,1,cuillerée à soupe
4181,486,0.5,cuillerée à soupe
4181,22,0.5,cuillerée à soupe
4181,2626,0.5,cuillerée à soupe
4181,1831,1,tasse
4181,134,0.5,tasse
4182,99,2,cuillères à café
4182,100,2,clous de girofle
4182,42,1,
4182,490,1,
4182,101,1,
4182,104,4,tirets
4182,57,4,
4182,14,1,pincer
4183,2088,4,grand
4183,3,0.66666668653488,tasse
4183,14,1,pincer
4183,57,2,
4183,99,1,cuillerée à soupe
4183,4,0.33333334326744,tasse
4183,15,0.25,tasse
4183,314,4,tasses
4183,12,0.5,cuillère à café
4183,31,2,cuillères à soupe
4184,15,1.5,tasses
4184,302,1,enveloppe
4184,31,1,cuillerée à soupe
4184,3,4,tasses
4184,14,1.25,cuillères à café
4184,338,0.25,tasse
4184,93,1,
4184,15,1,cuillerée à soupe
4184,2479,1,cuillerée à soupe
4185,231,1.5,tasses
4185,31,0.75,tasse
4185,827,4,grand
4185,124,1,cuillerée à soupe
4185,186,1,cuillère à café
4185,2370,1,cuillerée à soupe
4185,15,1,cuillère à café
4185,4063,0.5,tasse
4186,335,1,petit
4186,44,8,côtes
4186,356,2,bouquets
4186,485,1,bouquet
4186,2151,3,jaune
4186,217,3,
4186,970,4,conteneurs
4186,3,3,cuillères à soupe
4186,525,2,
4186,454,1,pincer
4187,142,6,laitue
4187,142,3,chou
4187,2477,2,petit
4187,370,1,moyen
4187,339,1,rouge
4187,43,1,
4187,1933,0.25,tasse
4187,165,1,grand
4187,42,1,petit
4187,245,2,grand
4187,35,12,brins
4187,142,12,menthe
4187,134,0.25,tasse
4187,2822,0.25,tasse
4187,4064,0.25,tasse
4187,3317,2,pita
4187,1111,2,tasses
4188,339,1,rouge
4188,101,3,
4188,614,6,tilapia
4188,15,1,tasse
4188,134,0.25,tasse
4188,17,2,cuillères à soupe
4188,947,1,cuillerée à soupe
4188,112,1,cuillère à café
4188,64,,sel
4188,35,0.25,tasse
4189,970,0.75,tasse
4189,68,0.25,tasse
4189,99,0.25,tasse
4189,100,4,clous de girofle
4189,140,2,cuillères à café
4189,14,1.5,cuillères à café
4189,111,1,cuillère à café
4189,22,0.25,cuillère à café
4189,468,0.25,cuillère à café
4189,12,0.25,cuillère à café
4189,124,0.125,cuillère à café
4189,47,2,livres
4189,92,2,
4189,383,1,grand
4189,315,1,tasse
4190,31,14,cuillères à soupe
4190,34,12,cuillères à soupe
4190,57,2,
4190,2370,0.5,cuillère à café
4190,4054,1.5,cuillères à soupe
4190,3,2.5,tasses
4190,32,1,cuillère à café
4190,14,1,pincer
4191,136,4,tasses
4191,4,2,tasses
4191,31,1,tasse
4191,52,1,cuillerée à soupe
4191,554,0.5,tasse
4191,177,0.5,tasse
4191,124,1,pincer
4192,91,6,tasses
4192,1995,1,livre
4192,134,3,cuillères à soupe
4192,42,1,grand
4192,100,1,cuillerée à soupe
4192,123,1,cuillerée à soupe
4192,112,0.5,cuillère à café
4192,68,0.75,tasse
4192,485,0.5,tasse
4193,1679,,huile
4193,68,0.25,tasse
4193,147,5,blanc
4193,126,2,livres
4193,42,1,grand
4193,127,0.75,tasse
4193,35,1,tasse
4193,394,0.33333334326744,tasse
4193,12,0.5,cuillère à café
4193,3344,,zeste
4193,57,2,
4193,14,1.5,cuillères à soupe
4193,22,1,cuillère à café
4193,643,,citron
4194,970,1.5,tasses
4194,4065,2,cuillères à soupe
4194,229,3,cuillères à soupe
4194,356,1,cuillerée à soupe
4194,394,1,cuillerée à soupe
4194,5,,sel
4194,370,1,grand
4195,302,1,
4195,4066,0.75,tasse
4195,134,0.25,tasse
4195,3,2,tasses
4195,117,0.5,cuillère à café
4195,134,0.25,tasse
4195,4017,0.25,tasse
4195,117,0.75,cuillère à café
4196,52,2,cuillères à soupe
4196,42,1,moyen
4196,252,1,tasse
4196,46,2,tasses
4196,14,1,cuillère à café
4197,134,2,cuillères à soupe
4197,44,1,tige
4197,136,2,
4197,42,1,petit
4197,100,1,clou de girofle
4197,391,1,tasse
4197,551,0.5,tasse
4197,50,0.25,cuillère à café
4197,860,1,cuillère à café
4197,27,1,cuillère à café
4197,195,,sel
4198,1995,2,tasses
4198,134,1,cuillerée à soupe
4198,2143,3,cuillères à soupe
4198,92,2,blanc
4198,100,0.5,ampoule
4198,521,1,cuillère à café
4198,123,1,cuillère à café
4198,860,1,cuillère à café
4198,489,1,cuillère à café
4198,102,2,conteneurs
4198,638,1,bouquet
4199,15,1,tasse
4199,302,0.5,cuillère à café
4199,31,0.5,cuillère à café
4199,4,1,tasse
4199,3,1,tasse
4199,1949,1,tasse
4199,57,2,
4199,32,2,cuillères à café
4199,14,1,cuillère à café
4199,52,6,cuillères à soupe
4199,282,0.75,tasse
4199,4067,1,cuillère à café
4200,1949,1.5,tasses
4200,31,0.5,tasse
4200,970,1,tasse
4200,99,0.5,tasse
4200,447,3,cuillères à soupe
4200,32,1,cuillerée à soupe
4200,864,6,entier
4200,15,1.5,tasses
4200,31,1.75,tasses
4200,2370,2,cuillères à soupe
4201,144,,cuisson
4201,196,3.5,tasses
4201,32,1,cuillerée à soupe
4201,186,1,cuillère à café
4201,14,0.5,cuillère à café
4201,12,4,cuillères à café
4201,175,1,cuillère à café
4201,23,0.5,cuillère à café
4201,360,1,tasse
4201,282,1,tasse
4201,31,1.5,tasses
4201,10,0.5,tasse
4201,57,3,
4201,30,1,cuillère à café
4201,349,1,tasse
4201,122,0.5,tasse
4201,380,0.25,tasse
4202,438,4,tasses
4202,14,1,pincer
4202,42,1,
4202,14,1,pincer
4202,205,2,cuillères à soupe
4202,4032,2,cuillères à soupe
4202,543,2,cuillères à soupe
4202,68,3,cuillères à soupe
4202,22,0.5,cuillère à café
4202,52,1,tasse
4202,4068,1,
4203,4069,4,tasses
4203,31,0.5,tasse
4203,68,0.5,tasse
4204,4070,3,orange
4204,15,3,tasses
4204,31,0.25,tasse
4204,1688,10,cardamome
4204,12,0.5,cuillère à café
4204,23,0.5,cuillère à café
4204,174,0.5,cuillère à café
4204,310,1,
4205,314,1,litre
4205,147,4,grand
4205,99,1,cuillère à café
4205,485,2,tasses
4205,100,4,clous de girofle
4205,68,1,cuillerée à soupe
4205,123,0.5,cuillère à café
4205,195,,sel
4206,2106,2,
4206,14,1,cuillerée à soupe
4206,47,2,
4206,1914,,polyvalent
4206,57,2,
4206,198,1,tasse
4206,134,4,cuillères à soupe
4206,100,3,clous de girofle
4206,603,2,cuillères à soupe
4206,205,2,cuillères à soupe
4206,496,1,pot
4206,64,,sel
4206,3431,6,pita
4207,866,5.5,tasses
4207,134,2.5,tasses
4208,1425,1,boîte
4208,719,1,récipient
4208,348,1,tasse
4208,31,0.33333334326744,tasse
4208,34,12,onces
4208,31,1,tasse
4208,15,0.5,tasse
4208,68,1,cuillère à café
4208,2370,0.125,cuillère à café
4209,2216,1,cuillerée à soupe
4209,55,1.5,tasses
4209,4071,2,cuillères à café
4209,31,1.5,tasses
4209,3,3,tasses
4209,860,2,cuillères à café
4209,32,1.5,cuillères à café
4209,4072,1.25,cuillères à café
4209,99,0.5,tasse
4209,34,0.5,tasse
4209,543,2,cuillères à soupe
4210,203,1.5,tasses
4210,31,0.33333334326744,tasse
4210,275,3,œuf
4210,4,0.5,pinte
4210,14,0.25,cuillère à café
4210,31,0.33333334326744,tasse
4210,97,1,pinte
4210,4056,0.25,tasse
4211,3,2,tasses
4211,32,1,cuillère à café
4211,57,4,
4211,31,1.25,tasses
4211,52,1.5,tasses
4211,970,1,tasse
4211,124,1.5,cuillères à café
4211,2370,1,cuillerée à soupe
4211,9,0.5,tasse
4211,1340,1.5,cuillères à soupe
4212,205,3,cuillères à soupe
4212,154,0.5,moyen
4212,19,1,cuillère à café
4212,486,1,cuillère à café
4212,123,1,cuillère à café
4212,521,0.5,cuillère à café
4212,158,0.5,cuillère à café
4212,860,0.5,cuillère à café
4212,14,0.5,cuillère à café
4212,22,0.25,cuillère à café
4212,12,0.125,cuillère à café
4212,592,1,livre
4212,354,1,récipient
4212,137,2,cuillères à soupe
4212,485,2,cuillères à soupe
4212,123,0.5,cuillère à café
4212,14,0.5,cuillère à café
4212,22,0.25,cuillère à café
4212,4073,2,
4212,471,2,tasses
4212,4074,4,mince
4212,165,1,moyen
4213,443,2,grand
4213,2216,3,cuillères à soupe
4213,68,3,cuillères à soupe
4213,1576,1,cuillerée à soupe
4213,389,1,cuillère à café
4213,14,1,cuillère à café
4213,486,0.5,cuillère à café
4213,100,3,clous de girofle
4213,752,0.25,tasse
4213,35,2,cuillères à soupe
4214,15,2,tasses
4214,448,1,tasse
4214,123,1,cuillerée à soupe
4214,19,1,cuillerée à soupe
4214,14,1,cuillère à café
4214,252,0.75,tasse
4214,134,2,cuillères à soupe
4214,99,0.25,tasse
4214,92,3,blanc
4215,42,1,moyen
4215,774,1,
4215,154,1,
4215,14,1,cuillerée à soupe
4215,22,1,cuillère à café
4215,1806,0.33333334326744,cuillère à café
4215,134,0.25,tasse
4215,47,3,livres
4215,319,,métal
4216,15,3,tasses
4216,390,1.5,tasses
4216,134,2,cuillères à soupe
4216,281,1,petit
4216,339,1,vert
4216,100,2,clous de girofle
4216,1593,1,tasse
4216,1077,2,cuillères à café
4216,2041,12,petit
4216,1091,1,
4216,235,2,cuillères à soupe
4216,68,1,cuillerée à soupe
4216,15,1,tasse
4216,4048,2,cuillères à café
4216,158,1.5,cuillères à café
4216,50,1,cuillère à café
4216,123,1,cuillère à café
4216,227,1,cuillère à café
4216,143,,sol
4216,676,1,livre
4217,4075,1,tasse
4217,55,2,tasses
4217,42,0.5,tasse
4217,14,2,cuillères à café
4217,50,1.5,cuillères à café
4217,22,0.5,cuillère à café
4217,126,1,livre
4217,785,1,livre
4217,543,0.5,tasse
4217,85,0.25,bâton
4217,369,0.5,tasse
4217,1561,0.25,tasse
4218,134,2,cuillères à soupe
4218,42,1,grand
4218,100,4,clous de girofle
4218,1760,1,agneau
4218,15,6,tasses
4218,860,1,cuillère à café
4218,22,0.5,cuillère à café
4218,43,1,grand
4218,2367,0.5,tasse
4218,415,0.333,tasse
4218,217,2,tasses
4218,35,0.5,tasse
4218,485,0.5,tasse
4218,14,1,cuillère à café
4218,154,1,moyen
4219,818,4,agneau
4219,134,0.25,tasse
4219,14,4,cuillères à soupe
4219,860,2,cuillères à café
4219,12,1,cuillère à café
4219,124,1,cuillère à café
4219,22,1,cuillère à café
4219,123,1,cuillère à café
4219,23,0.5,cuillère à café
4219,42,1,grand
4219,100,3,clous de girofle
4219,15,0.33333334326744,tasse
4219,781,2,
4219,4056,2,cuillères à café
4219,4076,0.25,cuillère à café
4219,762,0.5,tasse
4219,35,1,cuillerée à soupe
4219,51,3,brins
4219,870,0.5,cuillère à café
4219,142,2,baie
4219,46,6,tasses
4220,3,3,tasses
4220,31,1,tasse
4220,32,2,cuillères à café
4220,34,14,cuillères à soupe
4220,2216,1,tasse
4221,1630,1,tasse
4221,117,3.5,cuillères à soupe
4221,1854,0.25,cuillère à café
4221,55,2,cuillères à soupe
4221,4077,0.5,
4221,1646,0.25,tasse
4221,454,,kascher
4221,250,2,moyen
4221,55,0.25,tasse
4221,34,2,cuillères à soupe
4221,34,3,cuillères à soupe
4221,279,6,Medjool
4221,229,0.5,tasse
4221,12,0.25,cuillère à café
4222,15,5,tasses
4222,14,2,cuillères à soupe
4222,2106,3,moyen
4222,3317,4,pita
4222,1111,1,tasse
4222,970,3.25,tasses
4222,269,0.25,tasse
4222,154,0.5,moyen
4222,100,3,clous de girofle
4222,5,,sel
4222,1103,2,cuillères à soupe
4222,864,0.25,tasse
4222,2617,1,tête
4222,634,1,
4223,2216,1,cuillerée à soupe
4223,4078,2,tasses
4223,31,1.5,tasses
4223,32,2,cuillères à café
4223,970,1,tasse
4223,52,1,cuillerée à soupe
4223,4079,16,blanchi
4223,31,2,tasses
4223,15,2,tasses
4223,68,1,cuillère à café
4223,52,1,cuillerée à soupe
4223,4046,1,cuillère à café
4224,99,1,cuillerée à soupe
4224,884,2,livres
4224,42,2,grand
4224,4080,0.5,tasse
4224,5,,sel
4224,1001,2,pains
4224,52,1,cuillerée à soupe
4225,99,1,cuillerée à soupe
4225,1512,1,livre
4225,560,1,
4225,15,1.75,tasses
4225,136,1,tasse
4225,42,0.75,tasse
4225,92,6,vert
4225,521,0.5,cuillère à café
4225,12,0.5,cuillère à café
4225,282,0.25,tasse
4225,603,2,cuillères à soupe
4225,14,1,cuillère à café
4225,22,0.25,cuillère à café
4225,864,1,tasse
4226,138,2,
4226,4081,1,petit
4226,100,2,clous de girofle
4226,649,1,tasse
4226,15,1,tasse
4226,31,1,cuillère à café
4226,343,1,cuillère à café
4227,817,1.5,tasses
4227,302,1,cuillère à café
4227,31,1,cuillère à café
4227,15,0.5,tasse
4227,134,1,cuillerée à soupe
4227,117,0.75,cuillère à café
4228,1891,1,
4228,752,0.25,tasse
4228,195,,sel
4228,100,1,clou de girofle
4228,485,0.25,tasse
4229,134,3,cuillères à soupe
4229,42,1,grand
4229,14,1,cuillerée à soupe
4229,1995,1,tasse
4229,15,6,tasses
4229,3467,1,bouquet
4229,100,2,cuillères à soupe
4229,123,1,cuillerée à soupe
4229,12,1,cuillère à café
4229,68,0.33333334326744,tasse
4230,15,1.25,tasses
4230,817,4.5,tasses
4230,31,3,cuillères à soupe
4230,14,1,cuillère à café
4230,99,2,cuillères à soupe
4230,1063,1,cuillerée à soupe
4230,15,4,quarts
4230,282,1,tasse
4230,503,2,cuillères à soupe
4230,866,2,cuillères à soupe
4230,598,2,cuillères à soupe
4230,2402,1,cuillerée à soupe
4231,52,1,cuillerée à soupe
4231,42,1,
4231,100,3,clous de girofle
4231,126,0.5,livre
4231,140,1,
4231,1965,1,
4231,15,5,tasses
4231,1252,1,
4231,2057,1,
4231,14,0.5,cuillère à café
4231,22,0.5,cuillère à café
4231,355,1,cuillère à café
4231,356,1,cuillerée à soupe
4231,485,1,cuillerée à soupe
4231,4082,1,cuillère à café
4231,68,2,cuillères à café
4232,205,0.5,tasse
4232,27,0.25,tasse
4232,92,2,grand
4232,100,1,clou de girofle
4232,1806,0.5,cuillère à café
4232,14,1,cuillère à café
4232,22,0.25,cuillère à café
4232,4083,1.75,livres
4232,101,4,
4232,4048,1,cuillerée à soupe
4233,53,0.66666668653488,tasse
4233,4,2,tasses
4233,864,0.5,tasse
4233,4047,6,entier
4233,31,0.25,tasse
4233,195,,eau de rose
4233,9,0.25,tasse
4234,15,2.25,tasses
4234,4075,1,tasse
4234,101,2,
4234,92,2,vert
4234,2454,0.75,tasse
4234,100,2,clous de girofle
4234,525,2,
4234,134,2,cuillères à soupe
4234,123,1,cuillère à café
4234,4084,0.5,cuillère à café
4234,195,,sel
4235,4021,2,tasses
4235,1252,0.5,tasse
4235,1279,0.5,tasse
4235,177,0.5,tasse
4235,15,15,tasses
4235,31,3,tasses
4235,1569,0.25,tasse
4235,1223,0.25,tasse
4235,175,5,entier
4235,866,2,cuillères à soupe
4235,231,2,cuillères à soupe
4235,1340,2,cuillères à soupe
4235,885,2,cuillères à soupe
4235,12,1,cuillerée à soupe
4236,3,1,cuillère à café
4236,111,1,cuillère à café
4236,14,0.5,cuillère à café
4236,19,0.5,cuillère à café
